timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-11-28T12:52:46,codecarbon,ea2661d6-2017-4725-b4de-62563263fcc6,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,0.7922214999562129,1.3339333908308524e-07,1.6837884239503476e-07,17.5,20.605496693742644,5.77703332901001,3.850777291437327e-06,4.512503610002577e-06,1.2339993527299668e-06,9.59728025416987e-06,Canada,CAN,british columbia,,,Windows-10-10.0.22631-SP0,3.10.14,2.8.0,16,AMD Ryzen 9 5900HS with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,-122.84,49.4645,15.40542221069336,machine,N,1.0
2024-11-28T12:54:25,codecarbon,9d7af2f8-ecd1-4de8-baec-199d472117c8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,76.46770329994615,1.4520833322191457e-05,1.8989498436004005e-07,17.5,32.28260733956501,5.77703332901001,0.0003717142838886098,0.0005620890607819992,0.0001109302820238845,0.0010447336266944936,Canada,CAN,british columbia,,,Windows-10-10.0.22631-SP0,3.10.14,2.8.0,16,AMD Ryzen 9 5900HS with Radeon Graphics,1,1 x NVIDIA GeForce RTX 3060 Laptop GPU,-122.84,49.4645,15.40542221069336,machine,N,1.0
